Time,Value
2011-07-11,0.9338372288229251
2011-07-12,0.9398560579418954
2011-07-13,0.9455963874271425
2011-07-14,0.9510565162951535
2011-07-15,0.9562348265919056
2011-07-16,0.9611297838723007
2011-07-17,0.9657399376548549
2011-07-18,0.970063921851507
2011-07-19,0.9741004551724205
2011-07-20,0.9778483415056568
2011-07-21,0.9813064702716093
2011-07-22,0.9844738167520922
2011-07-23,0.9873494423939864
2011-07-24,0.989932495087353
2011-07-25,0.9922222094179323
2011-07-26,0.994217906893952
2011-07-27,0.995918996147179
2011-07-28,0.9973249731081555
2011-07-29,0.9984354211555643
2011-07-30,0.9992500112396835
2011-07-31,0.9997685019798909
2011-08-01,0.9999907397361901
2011-08-02,0.9999166586547379
2011-08-03,0.9995462806873573
2011-08-04,0.9988797155850336
2011-08-05,0.9979171608653922
2011-08-06,0.9966589017541702
2011-08-07,0.9951053111006976
2011-08-08,0.9932568492674143
2011-08-09,0.9911140639934547
2011-08-10,0.9886775902323405
2011-08-11,0.9859481499638304
2011-08-12,0.9829265519799822
2011-08-13,0.9796136916454901
2011-08-14,0.9760105506323683
2011-08-15,0.9721181966290613
2011-08-16,0.9679377830240643
2011-08-17,0.9634705485641488
2011-08-18,0.9587178169872964
2011-08-19,0.9536809966304456
2011-08-20,0.9483615800121716
2011-08-21,0.9427611433904207
2011-08-22,0.9368813462954315
2011-08-23,0.9307239310379793
2011-08-24,0.9242907221930933
2011-08-25,0.9175836260593938
2011-08-26,0.9106046300942163
2011-08-27,0.9033558023246845
2011-08-28,0.895839290734909
2011-08-29,0.8880573226294932
2011-08-30,0.8800122039735357
2011-08-31,0.8717063187093219
2011-09-01,0.8631421280499114
2011-09-02,0.854322169749827
2011-09-03,0.8452490573530633
2011-09-04,0.8359254794186372
2011-09-05,0.8263541987239096
2011-09-06,0.8165380514459161
2011-09-07,0.8064799463209448
2011-09-08,0.7961828637826158
2011-09-09,0.7856498550787147
2011-09-10,0.7748840413670407
2011-09-11,0.7638886127905428
2011-09-12,0.7526668275320084
2011-09-13,0.741222010848596
2011-09-14,0.7295575540864878
2011-09-15,0.717676913675962
2011-09-16,0.705583610107178
2011-09-17,0.6932812268869777
2011-09-18,0.6807734094770165
2011-09-19,0.6680638642135338
2011-09-20,0.6551563572090853
2011-09-21,0.6420547132365637
2011-09-22,0.6287628145958347
2011-09-23,0.615284599963328
2011-09-24,0.6016240632249229
2011-09-25,0.5877852522924732
2011-09-26,0.5737722679043249
2011-09-27,0.5595892624101769
2011-09-28,0.5452404385406513
2011-09-29,0.5307300481619337
2011-09-30,0.5160623910158528
2011-10-01,0.5012418134457758
2011-10-02,0.4862727071086904
2011-10-03,0.47115950767386416
2011-10-04,0.4559066935084588
2011-10-05,0.440518784350495
2011-10-06,0.42500033996955416
2011-10-07,0.40935595881562176
2011-10-08,0.3935902766564671
2011-10-09,0.3777079652039649
2011-10-10,0.36171373072976765
2011-10-11,0.3456123126707335
2011-10-12,0.3294084822245304
2011-10-13,0.3131070409358265
2011-10-14,0.2967128192734903
2011-10-15,0.2802306751992163
2011-10-16,0.2636654927280075
2011-10-17,0.24702218048093594
2011-10-18,0.23030567023061221
2011-10-19,0.21352091543979612
2011-10-20,0.19667288979357647
2011-10-21,0.1797665857255624
2011-10-22,0.16280701293851715
2011-10-23,0.14579919691987467
2011-10-24,0.12874817745258088
2011-10-25,0.11165900712169467
2011-10-26,0.09453674981719956
2011-10-27,0.07738647923346301
2011-10-28,0.06021327736579302
2011-10-29,0.04302223300453059
2011-10-30,0.02581844022713308
2011-10-31,0.008606996888688698
2011-11-01,-0.008606996888688453
2011-11-02,-0.025818440227132835
2011-11-03,-0.04302223300453034
2011-11-04,-0.060213277365792774
2011-11-05,-0.07738647923346277
2011-11-06,-0.09453674981719933
2011-11-07,-0.11165900712169444
2011-11-08,-0.12874817745258066
2011-11-09,-0.14579919691987442
2011-11-10,-0.16280701293851646
2011-11-11,-0.17976658572556214
2011-11-12,-0.19667288979357622
2011-11-13,-0.2135209154397959
2011-11-14,-0.23030567023061196
2011-11-15,-0.24702218048093572
2011-11-16,-0.2636654927280072
2011-11-17,-0.2802306751992161
2011-11-18,-0.2967128192734901
2011-11-19,-0.31310704093582625
2011-11-20,-0.3294084822245298
2011-11-21,-0.3456123126707333
2011-11-22,-0.3617137307297674
2011-11-23,-0.37770796520396466
2011-11-24,-0.3935902766564669
2011-11-25,-0.40935595881562153
2011-11-26,-0.42500033996955394
2011-11-27,-0.4405187843504948
2011-11-28,-0.4559066935084586
2011-11-29,-0.47115950767386355
2011-11-30,-0.4862727071086898
2011-12-01,-0.5012418134457756
2011-12-02,-0.5160623910158526
2011-12-03,-0.5307300481619335
2011-12-04,-0.5452404385406511
2011-12-05,-0.5595892624101767
2011-12-06,-0.5737722679043248
2011-12-07,-0.587785252292473
2011-12-08,-0.6016240632249223
2011-12-09,-0.6152845999633274
2011-12-10,-0.6287628145958345
2011-12-11,-0.6420547132365636
2011-12-12,-0.655156357209085
2011-12-13,-0.6680638642135336
2011-12-14,-0.6807734094770164
2011-12-15,-0.6932812268869775
2011-12-16,-0.7055836101071777
2011-12-17,-0.7176769136759618
2011-12-18,-0.7295575540864874
2011-12-19,-0.7412220108485955
2011-12-20,-0.7526668275320083
2011-12-21,-0.7638886127905429
2011-12-22,-0.7748840413670406
2011-12-23,-0.7856498550787144
2011-12-24,-0.7961828637826154
2011-12-25,-0.8064799463209447
2011-12-26,-0.8165380514459157
2011-12-27,-0.8263541987239094
2011-12-28,-0.8359254794186365
2011-12-29,-0.8452490573530629
2011-12-30,-0.8543221697498269
2011-12-31,-0.8631421280499115
2012-01-01,-0.8717063187093217
2012-01-02,-0.8800122039735356
2012-01-03,-0.888057322629493
2012-01-04,-0.8958392907349089
2012-01-05,-0.9033558023246842
2012-01-06,-0.9106046300942162
2012-01-07,-0.9175836260593934
2012-01-08,-0.924290722193093
2012-01-09,-0.9307239310379793
2012-01-10,-0.9368813462954315
2012-01-11,-0.9427611433904206
2012-01-12,-0.9483615800121716
2012-01-13,-0.9536809966304455
2012-01-14,-0.9587178169872964
2012-01-15,-0.9634705485641486
2012-01-16,-0.9679377830240641
2012-01-17,-0.9721181966290612
2012-01-18,-0.9760105506323682
2012-01-19,-0.9796136916454901
2012-01-20,-0.9829265519799822
2012-01-21,-0.9859481499638303
2012-01-22,-0.9886775902323404
2012-01-23,-0.9911140639934546
2012-01-24,-0.9932568492674143
2012-01-25,-0.9951053111006974
2012-01-26,-0.99665890175417
2012-01-27,-0.9979171608653922
2012-01-28,-0.9988797155850335
2012-01-29,-0.9995462806873573
2012-01-30,-0.9999166586547379
2012-01-31,-0.9999907397361901
2012-02-01,-0.9997685019798909
2012-02-02,-0.9992500112396835
2012-02-03,-0.9984354211555643
2012-02-04,-0.9973249731081556
2012-02-05,-0.9959189961471792
2012-02-06,-0.9942179068939521
2012-02-07,-0.9922222094179324
2012-02-08,-0.989932495087353
2012-02-09,-0.9873494423939864
2012-02-10,-0.9844738167520923
2012-02-11,-0.9813064702716093
2012-02-12,-0.9778483415056569
2012-02-13,-0.9741004551724206
2012-02-14,-0.9700639218515072
2012-02-15,-0.965739937654855
2012-02-16,-0.961129783872301
2012-02-17,-0.9562348265919058
2012-02-18,-0.9510565162951536
2012-02-19,-0.9455963874271425
2012-02-20,-0.9398560579418956
2012-02-21,-0.9338372288229252
2012-02-22,-0.9275416835791969
2012-02-23,-0.9209712877166346
2012-02-24,-0.9141279881853341
2012-02-25,-0.9070138128026362
2012-02-26,-0.8996308696522438
2012-02-27,-0.8919813464595484
2012-02-28,-0.8840675099433637
2012-02-29,-0.8758917051442429
2012-03-01,-0.8674563547295971
2012-03-02,-0.8587639582758031
2012-03-03,-0.8498170915275282
2012-03-04,-0.8406184056344783
2012-03-05,-0.8311706263658084
2012-03-06,-0.8214765533024145
2012-03-07,-0.8115390590073611
2012-03-08,-0.8013610881746764
2012-03-09,-0.7909456567567774
2012-03-10,-0.7802958510707755
2012-03-11,-0.7694148268839381
2012-03-12,-0.7583058084785625
2012-03-13,-0.7469720876965557
2012-03-14,-0.7354170229639858
2012-03-15,-0.723644038295913
2012-03-16,-0.7116566222817751
2012-03-17,-0.6994583270516471
2012-03-18,-0.6870527672236668
2012-03-19,-0.6744436188329457
2012-03-20,-0.6616346182422783
2012-03-21,-0.6486295610349818
2012-03-22,-0.6354323008901775
2012-03-23,-0.622046748440868
2012-03-24,-0.6084768701151264
2012-03-25,-0.5947266869607633
2012-03-26,-0.5808002734538013
2012-03-27,-0.5667017562911177
2012-03-28,-0.5524353131676195
2012-03-29,-0.5380051715383
2012-03-30,-0.5234156073655503
2012-03-31,-0.508670943852105
2012-04-01,-0.49377555015997737
2012-04-02,-0.47873384011578907
2012-04-03,-0.4635502709028512
2012-04-04,-0.4482293417404106
2012-04-05,-0.4327755925504317
2012-04-06,-0.41719360261231697
2012-04-07,-0.4014879892059729
2012-04-08,-0.38566340624360745
2012-04-09,-0.3697245428906732
2012-04-10,-0.35367612217637207
2012-04-11,-0.33752289959411347
2012-04-12,-0.32126966169236515
2012-04-13,-0.3049212246562894
2012-04-14,-0.288482432880609
2012-04-15,-0.27195815753410607
2012-04-16,-0.2553532951161872
2012-04-17,-0.23867276600594997
2012-04-18,-0.22192151300416588
2012-04-19,-0.20510449986861926
2012-04-20,-0.1882267098432448
2012-04-21,-0.1712931441814778
2012-04-22,-0.154308820664281
2012-04-23,-0.13727877211326517
2012-04-24,-0.12020804489935275
2012-04-25,-0.10310169744743544
2012-04-26,-0.0859647987374467
2012-04-27,-0.06880242680231975
2012-04-28,-0.05161966722325418
2012-04-29,-0.034421611622745804
2012-04-30,-0.01721335615583528
2012-05-01,-2.4492935982947064e-16
2012-05-02,0.017213356155834792
2012-05-03,0.03442161162274532
2012-05-04,0.05161966722325369
2012-05-05,0.06880242680231927
2012-05-06,0.08596479873744621
2012-05-07,0.10310169744743407
2012-05-08,0.12020804489935226
2012-05-09,0.1372787721132638
2012-05-10,0.15430882066428053
2012-05-11,0.1712931441814782
2012-05-12,0.1882267098432443
2012-05-13,0.20510449986861964
2012-05-14,0.2219215130041654
2012-05-15,0.23867276600595036
2012-05-16,0.25535329511618676
2012-05-17,0.2719581575341056
2012-05-18,0.28848243288060854
2012-05-19,0.30492122465628896
2012-05-20,0.3212696616923639
2012-05-21,0.33752289959411297
2012-05-22,0.3536761221763716
2012-05-23,0.36972454289067275
2012-05-24,0.38566340624360695
2012-05-25,0.40148798920597245
2012-05-26,0.4171936026123165
2012-05-27,0.4327755925504304
2012-05-28,0.4482293417404102
2012-05-29,0.46355027090285
2012-05-30,0.4787338401157886
2012-05-31,0.49377555015997776
2012-06-01,0.5086709438521045
2012-06-02,0.5234156073655506
2012-06-03,0.5380051715382995
2012-06-04,0.5524353131676198
2012-06-05,0.5667017562911173
2012-06-06,0.5808002734538009
2012-06-07,0.5947266869607629
2012-06-08,0.608476870115126
2012-06-09,0.6220467484408669
2012-06-10,0.6354323008901772
2012-06-11,0.6486295610349815
2012-06-12,0.661634618242278
2012-06-13,0.6744436188329453
2012-06-14,0.6870527672236665
2012-06-15,0.6994583270516468
2012-06-16,0.7116566222817741
2012-06-17,0.7236440382959126
2012-06-18,0.7354170229639848
2012-06-19,0.7469720876965553
2012-06-20,0.7583058084785629
2012-06-21,0.7694148268839378
2012-06-22,0.7802958510707757
2012-06-23,0.7909456567567771
2012-06-24,0.8013610881746767
2012-06-25,0.8115390590073608
2012-06-26,0.8214765533024142
2012-06-27,0.8311706263658076
2012-06-28,0.8406184056344781
2012-06-29,0.8498170915275275
2012-06-30,0.8587639582758028
2012-07-01,0.8674563547295968
2012-07-02,0.8758917051442426
2012-07-03,0.8840675099433635
2012-07-04,0.8919813464595482
2012-07-05,0.8996308696522436
2012-07-06,0.9070138128026355
2012-07-07,0.9141279881853339
2012-07-08,0.9209712877166342
2012-07-09,0.9275416835791966
2012-07-10,0.9338372288229253
2012-07-11,0.9398560579418954
2012-07-12,0.9455963874271427
2012-07-13,0.9510565162951535
2012-07-14,0.9562348265919056
2012-07-15,0.9611297838723006
2012-07-16,0.9657399376548549
2012-07-17,0.9700639218515069
2012-07-18,0.9741004551724205
2012-07-19,0.9778483415056568
2012-07-20,0.9813064702716092
2012-07-21,0.9844738167520922
2012-07-22,0.9873494423939863
2012-07-23,0.989932495087353
2012-07-24,0.9922222094179322
2012-07-25,0.994217906893952
2012-07-26,0.9959189961471789
2012-07-27,0.9973249731081556
2012-07-28,0.9984354211555643
2012-07-29,0.9992500112396835
2012-07-30,0.9997685019798909
2012-07-31,0.9999907397361901
2012-08-01,0.9999166586547379
2012-08-02,0.9995462806873573
2012-08-03,0.9988797155850336
2012-08-04,0.9979171608653922
2012-08-05,0.9966589017541702
2012-08-06,0.9951053111006977
2012-08-07,0.9932568492674143
2012-08-08,0.9911140639934547
2012-08-09,0.9886775902323405
2012-08-10,0.9859481499638303
2012-08-11,0.9829265519799822
2012-08-12,0.9796136916454901
2012-08-13,0.9760105506323685
2012-08-14,0.9721181966290613
2012-08-15,0.9679377830240643
2012-08-16,0.963470548564149
2012-08-17,0.9587178169872967
2012-08-18,0.9536809966304456
2012-08-19,0.9483615800121717
2012-08-20,0.942761143390421
2012-08-21,0.9368813462954314
2012-08-22,0.9307239310379796
2012-08-23,0.9242907221930929
2012-08-24,0.9175836260593944
2012-08-25,0.9106046300942163
2012-08-26,0.9033558023246848
2012-08-27,0.8958392907349086
2012-08-28,0.8880573226294932
2012-08-29,0.8800122039735359
2012-08-30,0.8717063187093216
2012-08-31,0.8631421280499113
2012-09-01,0.8543221697498272
2012-09-02,0.8452490573530637
2012-09-03,0.8359254794186367
2012-09-04,0.8263541987239097
2012-09-05,0.8165380514459165
2012-09-06,0.8064799463209454
2012-09-07,0.7961828637826157
2012-09-08,0.7856498550787137
2012-09-09,0.7748840413670414
2012-09-10,0.7638886127905427
2012-09-11,0.7526668275320086
2012-09-12,0.7412220108485952
2012-09-13,0.7295575540864886
2012-09-14,0.7176769136759622
2012-09-15,0.7055836101071784
2012-09-16,0.6932812268869772
2012-09-17,0.6807734094770164
2012-09-18,0.6680638642135339
2012-09-19,0.6551563572090847
2012-09-20,0.6420547132365636
2012-09-21,0.6287628145958349
2012-09-22,0.6152845999633285
2012-09-23,0.6016240632249223
2012-09-24,0.5877852522924734
2012-09-25,0.5737722679043255
2012-09-26,0.5595892624101764
2012-09-27,0.5452404385406512
2012-09-28,0.5307300481619325
2012-09-29,0.5160623910158538
2012-09-30,0.5012418134457756
2012-10-01,0.4862727071086906
2012-10-02,0.4711595076738632
2012-10-03,0.45590669350846025
2012-10-04,0.44051878435049524
2012-10-05,0.4250003399695548
2012-10-06,0.40935595881562115
2012-10-07,0.39359027665646695
2012-10-08,0.37770796520396555
2012-10-09,0.36171373072976704
2012-10-10,0.34561231267073333
2012-10-11,0.3294084822245307
2012-10-12,0.3131070409358276
2012-10-13,0.29671281927349014
2012-10-14,0.2802306751992165
2012-10-15,0.26366549272800816
2012-10-16,0.24702218048093533
2012-10-17,0.23030567023061246
2012-10-18,0.21352091543979507
2012-10-19,0.19667288979357758
2012-10-20,0.1797665857255622
2012-10-21,0.16280701293851738
2012-10-22,0.14579919691987403
2012-10-23,0.12874817745258246
2012-10-24,0.11165900712169492
2012-10-25,0.09453674981720026
2012-10-26,0.07738647923346281
2012-10-27,0.060213277365793266
2012-10-28,0.04302223300453128
2012-10-29,0.02581844022713244
2012-10-30,0.0086069968886885
2012-10-31,-0.008606996888687764
2012-11-01,-0.025818440227131704
2012-11-02,-0.04302223300453054
2012-11-03,-0.06021327736579253
2012-11-04,-0.07738647923346208
2012-11-05,-0.09453674981719952
2012-11-06,-0.11165900712169419
2012-11-07,-0.1287481774525817
2012-11-08,-0.1457991969198733
2012-11-09,-0.16280701293851665
2012-11-10,-0.17976658572556148
2012-11-11,-0.19667288979357686
2012-11-12,-0.21352091543979435
2012-11-13,-0.23030567023061174
2012-11-14,-0.2470221804809346
2012-11-15,-0.26366549272800743
2012-11-16,-0.28023067519921585
2012-11-17,-0.2967128192734894
2012-11-18,-0.31310704093582686
2012-11-19,-0.32940848222452995
2012-11-20,-0.3456123126707326
2012-11-21,-0.36171373072976637
2012-11-22,-0.3777079652039649
2012-11-23,-0.39359027665646623
2012-11-24,-0.4093559588156205
2012-11-25,-0.4250003399695541
2012-11-26,-0.4405187843504946
2012-11-27,-0.4559066935084596
2012-11-28,-0.47115950767386255
2012-11-29,-0.48627270710868997
2012-11-30,-0.5012418134457749
2012-12-01,-0.5160623910158532
2012-12-02,-0.5307300481619318
2012-12-03,-0.5452404385406505
2012-12-04,-0.5595892624101757
2012-12-05,-0.5737722679043249
2012-12-06,-0.5877852522924728
2012-12-07,-0.6016240632249218
2012-12-08,-0.615284599963328
2012-12-09,-0.6287628145958343
2012-12-10,-0.642054713236563
2012-12-11,-0.6551563572090842
2012-12-12,-0.6680638642135335
2012-12-13,-0.6807734094770158
2012-12-14,-0.6932812268869767
2012-12-15,-0.7055836101071778
2012-12-16,-0.7176769136759616
2012-12-17,-0.729557554086488
2012-12-18,-0.7412220108485947
2012-12-19,-0.7526668275320082
2012-12-20,-0.7638886127905421
2012-12-21,-0.7748840413670409
2012-12-22,-0.7856498550787132
2012-12-23,-0.7961828637826153
2012-12-24,-0.806479946320945
2012-12-25,-0.8165380514459161
2012-12-26,-0.8263541987239093
2012-12-27,-0.8359254794186364
2012-12-28,-0.8452490573530632
2012-12-29,-0.8543221697498268
2012-12-30,-0.863142128049911
2012-12-31,-0.8717063187093211
2013-01-01,-0.8800122039735355
2013-01-02,-0.8880573226294929
2013-01-03,-0.8958392907349083
2013-01-04,-0.9033558023246845
2013-01-05,-0.9106046300942161
2013-01-06,-0.917583626059394
2013-01-07,-0.9242907221930926
2013-01-08,-0.9307239310379792
2013-01-09,-0.9368813462954312
2013-01-10,-0.9427611433904208
2013-01-11,-0.9483615800121715
2013-01-12,-0.9536809966304454
2013-01-13,-0.9587178169872965
2013-01-14,-0.9634705485641488
2013-01-15,-0.9679377830240641
2013-01-16,-0.9721181966290611
2013-01-17,-0.9760105506323683
2013-01-18,-0.97961369164549
2013-01-19,-0.982926551979982
2013-01-20,-0.9859481499638301
2013-01-21,-0.9886775902323404
2013-01-22,-0.9911140639934546
2013-01-23,-0.9932568492674142
2013-01-24,-0.9951053111006976
2013-01-25,-0.99665890175417
2013-01-26,-0.9979171608653922
2013-01-27,-0.9988797155850335
2013-01-28,-0.9995462806873573
2013-01-29,-0.9999166586547379
2013-01-30,-0.9999907397361901
2013-01-31,-0.9997685019798909
2013-02-01,-0.9992500112396835
2013-02-02,-0.9984354211555643
2013-02-03,-0.9973249731081555
2013-02-04,-0.9959189961471792
2013-02-05,-0.9942179068939521
2013-02-06,-0.9922222094179323
2013-02-07,-0.9899324950873531
2013-02-08,-0.9873494423939866
2013-02-09,-0.9844738167520926
2013-02-10,-0.9813064702716094
2013-02-11,-0.977848341505657
2013-02-12,-0.9741004551724208
2013-02-13,-0.9700639218515071
2013-02-14,-0.9657399376548551
2013-02-15,-0.9611297838723006
2013-02-16,-0.9562348265919056
2013-02-17,-0.9510565162951538
2013-02-18,-0.9455963874271429
2013-02-19,-0.9398560579418954
2013-02-20,-0.9338372288229253
2013-02-21,-0.927541683579197
2013-02-22,-0.9209712877166344
2013-02-23,-0.9141279881853338
2013-02-24,-0.9070138128026363
2013-02-25,-0.8996308696522439
2013-02-26,-0.8919813464595485
2013-02-27,-0.8840675099433638
2013-02-28,-0.8758917051442434
2013-03-01,-0.8674563547295977
2013-03-02,-0.8587639582758032
2013-03-03,-0.8498170915275274
2013-03-04,-0.8406184056344789
2013-03-05,-0.8311706263658081
2013-03-06,-0.8214765533024146
2013-03-07,-0.8115390590073607
2013-03-08,-0.8013610881746766
2013-03-09,-0.7909456567567775
2013-03-10,-0.7802958510707761
2013-03-11,-0.7694148268839377
2013-03-12,-0.7583058084785628
2013-03-13,-0.7469720876965559
2013-03-14,-0.7354170229639854
2013-03-15,-0.7236440382959125
2013-03-16,-0.7116566222817752
2013-03-17,-0.699458327051648
2013-03-18,-0.687052767223667
2013-03-19,-0.6744436188329459
2013-03-20,-0.6616346182422791
2013-03-21,-0.6486295610349827
2013-03-22,-0.6354323008901778
2013-03-23,-0.6220467484408668
2013-03-24,-0.6084768701151273
2013-03-25,-0.5947266869607635
2013-03-26,-0.5808002734538015
2013-03-27,-0.5667017562911172
2013-03-28,-0.5524353131676197
2013-03-29,-0.5380051715383002
2013-03-30,-0.5234156073655513
2013-03-31,-0.5086709438521044
2013-04-01,-0.4937755501599776
2013-04-02,-0.4787338401157893
2013-04-03,-0.4635502709028506
2013-04-04,-0.44822934174041085
2013-04-05,-0.4327755925504319
2013-04-06,-0.417193602612318
2013-04-07,-0.4014879892059731
2013-04-08,-0.3856634062436077
2013-04-09,-0.36972454289067425
2013-04-10,-0.3536761221763732
2013-04-11,-0.3375228995941137
2013-04-12,-0.3212696616923637
2013-04-13,-0.3049212246562888
2013-04-14,-0.2884824328806092
2013-04-15,-0.2719581575341063
2013-04-16,-0.2553532951161866
2013-04-17,-0.23867276600595022
2013-04-18,-0.22192151300416613
2013-04-19,-0.20510449986862037
2013-04-20,-0.18822670984324416
2013-04-21,-0.17129314418147804
2013-04-22,-0.15430882066428214
2013-04-23,-0.13727877211326453
2013-04-24,-0.120208044899353
2013-04-25,-0.10310169744743568
2013-04-26,-0.08596479873744783
2013-04-27,-0.06880242680232
2013-04-28,-0.05161966722325442
2013-04-29,-0.03442161162274694
2013-04-30,-0.017213356155836416
2013-05-01,-4.898587196589413e-16
2013-05-02,0.017213356155835437
2013-05-03,0.034421611622745964
2013-05-04,0.05161966722325167
2013-05-05,0.06880242680231902
2013-05-06,0.08596479873744685
2013-05-07,0.1031016974474347
2013-05-08,0.12020804489935026
2013-05-09,0.13727877211326356
2013-05-10,0.15430882066428117
2013-05-11,0.1712931441814771
2013-05-12,0.18822670984324494
2013-05-13,0.20510449986861767
2013-05-14,0.22192151300416516
2013-05-15,0.23867276600594928
2013-05-16,0.2553532951161874
2013-05-17,0.2719581575341037
2013-05-18,0.28848243288060826
2013-05-19,0.30492122465628785
2013-05-20,0.3212696616923645
2013-05-21,0.3375228995941144
2013-05-22,0.35367612217637057
2013-05-23,0.3697245428906733
2013-05-24,0.38566340624360673
2013-05-25,0.40148798920597384
2013-05-26,0.41719360261231553
2013-05-27,0.432775592550431
2013-05-28,0.44822934174040996
2013-05-29,0.46355027090285134
2013-05-30,0.47873384011578685
2013-05-31,0.49377555015997676
2013-06-01,0.5086709438521035
2013-06-02,0.5234156073655504
2013-06-03,0.5380051715383009
2013-06-04,0.5524353131676188
2013-06-05,0.5667017562911164
2013-06-06,0.5808002734538007
2013-06-07,0.5947266869607641
2013-06-08,0.6084768701151251
2013-06-09,0.622046748440866
2013-06-10,0.635432300890177
2013-06-11,0.6486295610349819
2013-06-12,0.6616346182422784
2013-06-13,0.6744436188329439
2013-06-14,0.6870527672236664
2013-06-15,0.6994583270516472
2013-06-16,0.7116566222817745
2013-06-17,0.7236440382959106
2013-06-18,0.7354170229639847
2013-06-19,0.7469720876965552
2013-06-20,0.7583058084785621
2013-06-21,0.7694148268839383
2013-06-22,0.7802958510707745
2013-06-23,0.790945656756777
2013-06-24,0.801361088174676
2013-06-25,0.8115390590073611
2013-06-26,0.8214765533024131
2013-06-27,0.8311706263658075
2013-06-28,0.8406184056344784
2013-06-29,0.8498170915275278
2013-06-30,0.8587639582758035
2013-07-01,0.8674563547295963
2013-07-02,0.875891705144243
2013-07-03,0.8840675099433634
2013-07-04,0.8919813464595489
2013-07-05,0.8996308696522427
2013-07-06,0.9070138128026358
2013-07-07,0.9141279881853335
2013-07-08,0.9209712877166347
2013-07-09,0.927541683579196
2013-07-10,0.933837228822925
2013-07-11,0.9398560579418951
2013-07-12,0.9455963874271426
2013-07-13,0.951056516295154
2013-07-14,0.9562348265919053
2013-07-15,0.9611297838723003
2013-07-16,0.9657399376548548
2013-07-17,0.9700639218515072
2013-07-18,0.9741004551724203
2013-07-19,0.9778483415056564
2013-07-20,0.9813064702716092
2013-07-21,0.9844738167520923
2013-07-22,0.9873494423939864
2013-07-23,0.9899324950873527
2013-07-24,0.9922222094179322
2013-07-25,0.994217906893952
2013-07-26,0.995918996147179
2013-07-27,0.9973249731081555
2013-07-28,0.9984354211555642
2013-07-29,0.9992500112396835
2013-07-30,0.9997685019798909
2013-07-31,0.9999907397361901
2013-08-01,0.9999166586547379
2013-08-02,0.9995462806873573
2013-08-03,0.9988797155850335
2013-08-04,0.9979171608653922
2013-08-05,0.9966589017541703
2013-08-06,0.9951053111006977
2013-08-07,0.9932568492674143
2013-08-08,0.9911140639934547
2013-08-09,0.9886775902323403
2013-08-10,0.9859481499638306
2013-08-11,0.9829265519799822
2013-08-12,0.9796136916454902
2013-08-13,0.9760105506323682
2013-08-14,0.9721181966290617
2013-08-15,0.9679377830240643
2013-08-16,0.963470548564149
2013-08-17,0.9587178169872963
2013-08-18,0.9536809966304451
2013-08-19,0.9483615800121719
2013-08-20,0.9427611433904212
2013-08-21,0.9368813462954315
2013-08-22,0.930723931037979
2013-08-23,0.9242907221930937
2013-08-24,0.9175836260593944
2013-08-25,0.9106046300942164
2013-08-26,0.9033558023246842
2013-08-27,0.8958392907349095
2013-08-28,0.8880573226294941
2013-08-29,0.880012203973536
2013-08-30,0.8717063187093217
2013-08-31,0.8631421280499114
2013-09-01,0.8543221697498282
2013-09-02,0.8452490573530638
